,Rating,comment_count,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Category_left,Category_mainstream,Category_right,Page_ABC News Politics,Page_Addicting Info,Page_CNN Politics,Page_Eagle Rising,Page_Occupy Democrats,Page_Politico,Page_Right Wing News,Page_The Other 98%,Date_Published_2016-09-19,Date_Published_2016-09-20,Date_Published_2016-09-21,Date_Published_2016-09-22,Date_Published_2016-09-23,Date_Published_2016-09-26,Date_Published_2016-09-27,Post_Type_link,Post_Type_photo,Post_Type_text,Post_Type_video
552,3,59.0,74,55,15,33,1,0,3,7,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
553,3,51.0,88,49,32,60,2,3,1,2,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
554,3,55.0,47,51,5,39,0,1,2,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
555,3,372.0,440,351,19,188,32,7,63,4,146,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
556,3,59.0,52,55,19,34,2,4,0,1,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
557,3,144.0,208,140,19,93,6,11,22,2,74,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
558,3,250.0,544,246,207,371,4,38,23,5,103,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
559,3,160.0,227,149,21,128,7,2,46,2,42,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
560,3,21.0,47,21,7,35,0,0,0,7,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
561,3,344.0,780,330,85,490,90,8,34,35,123,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
562,3,430.0,964,412,79,767,101,17,16,1,62,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
563,3,194.0,686,189,106,583,69,3,8,4,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
564,3,194.0,107,188,12,87,2,3,11,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
565,3,200.0,358,194,56,265,3,2,19,58,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
566,3,53.0,77,51,12,57,3,2,3,1,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
567,3,1183.0,2204,1138,1405,684,37,413,99,45,926,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
568,3,48.0,84,46,18,66,1,2,1,2,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
569,3,168.0,221,164,63,142,8,4,44,2,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
570,3,92.0,197,87,25,142,12,3,4,3,33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
571,3,83.0,258,82,49,221,18,0,12,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
572,3,103.0,89,98,4,55,1,3,9,2,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
573,3,44.0,69,43,12,66,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
574,3,861.0,2029,835,295,1620,214,55,63,23,54,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
575,3,62.0,146,61,37,128,15,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
576,3,451.0,3129,441,261,2479,535,7,25,7,76,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
577,3,89.0,195,85,55,159,4,7,0,1,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
578,3,81.0,80,77,5,67,0,7,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
579,3,26.0,184,26,43,164,17,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
580,3,111.0,191,106,14,165,7,2,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
581,3,50.0,60,49,23,52,0,2,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
582,3,279.0,448,270,61,305,27,7,93,2,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
583,3,167.0,512,167,49,450,44,1,12,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
584,3,45.0,136,44,18,124,8,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
585,3,499.0,1846,481,199,1443,313,6,48,4,32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
586,3,256.0,1584,245,230,1257,235,11,37,3,41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
587,3,48.0,69,49,11,64,0,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
588,3,174.0,727,170,111,626,75,1,7,1,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
589,3,353.0,945,342,101,767,98,8,25,7,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
590,3,125.0,170,122,13,139,12,1,10,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
591,3,106.0,147,98,12,85,7,2,18,0,35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
592,3,178.0,239,170,15,124,17,4,40,4,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
593,3,137.0,326,135,61,254,53,0,14,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
594,3,195.0,156,185,43,101,2,4,11,0,38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
595,3,182.0,435,176,62,340,44,1,33,1,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
596,3,606.0,886,596,180,418,39,34,200,15,180,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
597,2,30.0,40,27,13,35,0,2,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
598,3,238.0,702,235,86,605,64,3,7,3,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
599,3,45.0,202,43,30,165,22,3,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
600,3,331.0,562,320,149,294,27,18,132,9,82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
601,3,68.0,89,65,10,73,11,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
602,3,209.0,181,191,19,136,12,1,29,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
603,3,156.0,105,149,25,63,7,3,5,1,26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
604,3,101.0,197,93,82,160,15,6,2,2,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
605,3,193.0,403,182,31,313,61,3,11,2,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
606,3,5400.0,6876,5239,2893,1850,99,140,3720,38,1029,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
607,3,87.0,912,84,96,794,95,6,12,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
608,3,437.0,3196,422,487,2704,363,19,61,7,42,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
609,3,57.0,126,56,28,97,8,2,2,0,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
610,3,61.0,225,57,65,180,4,7,17,3,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
611,3,70.0,209,66,19,158,14,6,4,2,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
612,3,143.0,266,135,37,221,26,4,12,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
613,3,181.0,151,177,20,90,3,3,36,1,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
614,3,409.0,428,393,78,270,3,7,48,4,96,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
615,3,85.0,125,79,17,113,4,1,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
616,3,215.0,213,203,9,161,5,2,27,2,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
617,3,122.0,227,118,26,157,22,4,5,5,34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
618,3,65.0,70,65,8,54,1,1,8,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
619,3,58.0,135,54,30,92,5,7,23,3,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
620,3,33.0,45,30,20,39,0,1,2,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
621,3,91.0,132,87,30,106,3,4,8,1,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
622,3,88.0,77,86,17,66,0,4,1,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
623,3,162.0,347,156,97,330,9,1,5,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
624,3,164.0,245,160,70,182,7,23,8,5,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
625,3,96.0,126,95,42,113,3,8,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
626,3,163.0,332,157,201,312,7,1,10,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
627,3,69.0,218,66,35,207,2,0,7,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
628,3,597.0,1475,591,174,1208,165,5,84,2,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
629,3,40.0,151,39,78,136,3,0,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
630,3,150.0,134,146,22,100,4,1,26,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
631,3,355.0,675,348,49,537,86,6,40,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
632,3,30.0,95,28,18,92,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
633,3,119.0,248,116,111,102,3,30,12,0,101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
634,3,41.0,43,39,6,37,2,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
635,3,98.0,58,94,14,53,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
636,3,52.0,70,48,13,59,0,0,2,4,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
637,3,61.0,299,57,22,259,24,0,3,11,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
638,3,72.0,48,67,0,42,2,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
639,3,275.0,2059,261,155,1549,324,16,161,5,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
640,3,272.0,297,264,40,221,16,7,47,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
641,3,218.0,348,209,31,162,23,2,68,4,89,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
642,3,279.0,454,268,153,391,27,8,19,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
643,3,34.0,114,32,16,81,0,10,1,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
644,3,1288.0,544,1275,124,432,59,10,7,2,34,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
645,3,140.0,154,137,21,137,3,4,5,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
646,3,52.0,44,51,5,42,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
647,3,801.0,484,788,74,403,34,7,7,3,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
648,3,256.0,302,246,46,247,6,4,40,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
649,3,357.0,251,349,36,221,15,2,4,3,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
650,3,113.0,60,111,19,48,1,3,5,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
651,3,390.0,337,380,39,293,23,3,10,2,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
652,3,334.0,1141,325,237,517,30,44,402,14,134,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
653,1,183.0,201,174,81,185,7,1,6,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
654,3,92.0,167,87,29,133,18,2,2,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
655,3,675.0,354,674,69,295,26,3,9,0,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
656,3,488.0,991,469,138,775,95,8,68,5,40,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
657,3,675.0,354,674,0,295,26,3,9,0,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
658,3,263.0,816,257,79,555,42,13,179,2,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
659,3,185.0,2371,184,284,1895,358,13,92,3,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
660,3,70.0,129,68,22,72,2,11,5,1,38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
661,3,53.0,74,50,17,58,1,4,2,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
662,1,116.0,151,112,68,138,9,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
663,3,557.0,346,541,69,303,25,5,1,2,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
664,3,94.0,399,90,24,342,32,0,22,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
665,3,165.0,248,162,20,160,12,1,65,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
666,1,166.0,216,165,65,194,11,3,0,1,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
667,3,396.0,396,386,148,348,23,4,18,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
668,3,864.0,1291,848,239,1010,95,13,145,0,28,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
669,3,454.0,843,442,381,577,27,74,40,13,112,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
670,3,279.0,308,278,60,253,24,2,21,1,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
671,3,301.0,638,293,78,487,34,8,97,4,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
672,3,467.0,1686,452,350,1343,167,20,128,3,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
673,3,458.0,1281,442,329,1084,103,18,59,4,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
674,1,166.0,185,162,15,140,17,0,22,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
675,3,343.0,824,333,102,715,58,10,13,1,27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
676,3,609.0,3836,598,753,2997,606,22,183,4,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
677,3,639.0,1084,626,145,560,42,23,258,9,192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
678,3,405.0,730,393,129,594,68,8,19,0,41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
679,3,322.0,552,314,110,441,49,8,40,2,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
680,3,1467.0,7003,1429,1556,5971,565,31,361,5,70,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
681,3,317.0,406,312,41,245,40,12,32,4,73,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
682,3,1180.0,1455,1155,417,827,45,32,299,8,244,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
683,3,189.0,222,185,22,149,10,8,41,2,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
684,3,815.0,2371,792,1191,1385,34,98,262,21,571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
685,1,189.0,206,185,39,192,8,0,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
686,1,302.0,780,290,218,478,19,19,140,8,116,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
687,3,283.0,1226,280,380,1029,87,4,86,1,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
688,3,36.0,82,37,33,60,5,1,15,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
689,3,260.0,893,249,334,758,39,9,74,2,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
690,3,634.0,965,623,182,534,31,35,224,8,133,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
691,1,382.0,647,374,58,482,23,6,117,3,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
692,3,231.0,684,229,223,551,45,4,75,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
693,3,174.0,273,172,125,228,21,4,16,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
694,1,128.0,266,125,22,222,7,2,33,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
695,3,374.0,997,367,339,745,53,13,161,4,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
696,3,400.0,961,384,198,376,9,15,495,17,49,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
697,3,1301.0,5897,1263,1484,4903,644,34,250,1,65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
698,3,189.0,2044,186,212,1754,190,14,66,2,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
699,3,196.0,379,189,28,308,18,4,41,2,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
700,3,208.0,355,203,39,279,12,7,37,2,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
701,3,186.0,554,182,81,445,75,1,24,1,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
702,1,1660.0,3779,1906,2556,3130,179,96,285,23,66,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
703,1,270.0,298,266,113,247,27,2,18,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
704,3,1121.0,1160,1101,172,620,39,25,275,12,189,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
705,3,516.0,610,500,105,290,16,14,193,8,89,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
706,3,410.0,690,462,145,530,60,8,59,1,32,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
707,3,163.0,534,161,64,438,63,7,20,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
708,3,2543.0,5096,2455,780,4054,614,24,311,8,85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
709,1,901.0,2500,2975,369,1811,67,11,368,8,235,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
710,3,161.0,252,155,29,136,7,7,99,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
711,3,840.0,3689,815,251,3032,472,8,104,5,68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
712,3,122.0,275,118,30,244,16,4,8,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
713,3,140.0,146,133,7,106,4,5,13,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
714,1,141.0,75,132,9,71,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
715,3,398.0,888,383,62,676,91,4,100,1,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
716,3,523.0,979,510,111,557,66,13,193,7,143,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
717,3,2422.0,2660,2332,268,1894,538,10,31,14,173,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
718,1,149.0,110,143,21,93,0,3,6,6,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
719,3,48.0,44,45,3,38,0,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
720,3,220.0,145,213,16,78,5,4,16,1,41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
721,3,47.0,91,45,8,71,1,8,2,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
722,1,186.0,353,178,18,288,46,2,10,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
723,3,653.0,428,670,49,339,39,8,9,3,30,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
724,3,1004.0,1337,974,268,926,36,31,227,10,107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
725,3,40.0,78,36,9,73,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
726,3,58.0,48,56,16,35,0,1,0,8,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
727,3,630.0,1973,615,214,1543,220,6,183,5,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
728,3,144.0,190,138,21,149,8,2,5,1,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
729,3,266.0,1861,254,190,1528,240,8,60,4,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
730,3,61.0,112,60,43,68,1,7,10,0,26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
731,3,226.0,306,215,39,184,6,16,69,4,27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
732,3,65.0,78,61,12,62,3,2,1,1,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
733,3,539.0,878,528,141,465,18,11,324,5,55,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
734,3,57.0,698,52,86,636,50,1,6,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
735,3,105.0,229,99,73,160,13,9,4,5,38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
736,3,294.0,634,283,41,520,85,2,24,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
737,3,155.0,188,147,6,105,7,0,62,1,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
738,3,104.0,307,103,24,257,6,9,30,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
739,3,1332.0,1878,1304,388,951,61,57,224,14,571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
740,3,94.0,59,94,7,50,2,0,5,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
741,3,437.0,2668,422,287,2205,363,11,63,5,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
742,3,566.0,726,553,68,322,28,7,279,7,83,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
743,3,224.0,2247,216,261,1963,221,14,30,3,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
744,3,305.0,441,293,39,205,27,14,54,9,132,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
745,3,320.0,469,309,166,305,6,17,39,7,95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
